id,text,group,split,ai,low_quality
wynkoop_2860,an engine In each of the lower compartments is a metal disk attached to the central partition by well oiled flexible leathers each disk leather and the partition forming a bellows As in a locomotive the meter really consists of two separate mechanisms set to operate out of phase and avoid dead centers Illustration FIG 5 Illustration FIG 6 Considering one mechanism only recourse may be had to a diagrammatic representation of the action Fig 5 Gas entering the inlet passes into the valve chamber Here an ordinary D slide valve closes two of the openings leaving a third through which the gas may flow into the bellows or inner compartment The bellows expands gradually filling the outer compartment and forcing the gas out under the valve into the outlet pipe as indicated by the arrows When the bellows is fully distended the valve shifts into the position shown in Fig 6 admitting the inflowing gas to the outer compartment and collapsing the bellows whose contents are forced into the outlet pipe by the paths traced by the arrows Thus it will be observed the meter is a volume measurer pure and simple measuring cubic feet with as much deliberation as is required to deal water out of a cask by means of a pint dipper Its percentage of error,wynkoop.txt,valid,0,
wynkoop_3080,is the same at all pressures and under all loads within its capacity and it measures cubic feet of gas regardless of whether that gas be expanded or compressed And so we are obliged to realize as another fallacy is exposed that the meter does not spin around most energetically under the higher pressures cheerfully and accommodatingly serving its masters by adding a mythical cubic foot or two to the count at each revolution It remains then to consider the error of the meter The custom is in New York at least not to set a meter that registers fast that registers a greater volume of gas than actually passes through it If it is found to be slow however and not more than three per cent it is allowed to go out As a result the meter when first placed always favors the consumer sometimes to the extent of recording only ninety seven feet of gas for each one hundred feet actually passed Owing to the aging of the mechanism and the drying out of the leathers there exists a tendency to increase the registry for each cubic foot passed In this way a slow meter may become a fast meter after a period of active service From the meager data at my disposal it would appear that every,wynkoop.txt,valid,0,
wynkoop_3300,meter should be called in for a thorough overhauling and readjustment at periodic intervals of from three to five years Assuming that there are several million gas meters in Greater New York alone it is but natural to expect that out of this vast number in spite of any reasonable care that may have been exercised in their adjustment originally many will be found subsequently to be defective some because of mechanical injury some through sheer old age Unfortunately it is not possible as yet to obtain a convincingly large array of figures but in the Borough of Brooklyn where there are in service nearly a quarter of a million meters and where complaints against them have been studiously encouraged by the authorities one hundred and eighty seven meters have been carefully tested Here are the results 21 correct 3 more than 10 per cent 114 fast average 3 per cent 42 between 3 and 10 per cent recording 103 cubic feet for 69 less than 3 per cent each 100 cubic feet actually passed 114 0 more than 10 per cent 52 slow average 2¼ per cent 13 between 3 and 10 per cent recording 97¾ cubic feet 39 less than 3 per cent for each 100 cubic feet actually passed 52 187 When one remembers that these one,wynkoop.txt,valid,0,
macdougal_0,space climate and soil cannot be grown in the locality In addition the species which formed the vegetation of the previous geological periods are represented by fossil specimens completing the history of the plant world so far as it is known and yielding suggestions as to the descent of the present types Two general educational purposes are served by an institution of this character Its collections are arranged to present information on the form relationship mode of life habit and general biological character of the principal types of vegetation in such manner as to be capable of comprehension by persons unacquainted with the technical aspects of the subject Further interpretation of such facts may be made by means of books journals and lectures devoted entirely to this phase of the subject The material accumulated for the exploitation of popular knowledge of plants also affords an excellent basis for the induction of students into the more strictly scientific aspects of botany and when supplemented by laboratories furnished with apparatus microscopes and other instruments of precision the activities of these students may be carried beyond the frontiers of the subject in the investigation and discovery of new facts and phenomena This extension of the boundaries of knowledge concerning the plant world may be carried on to advantage only when a library is,macdougal.txt,valid,0,
macdougal_220,at hand which contains all of the more important literature bearing upon the subject The descriptions of the results of such researches should be made in publications devoted exclusively to this purpose in accordance with the practice of all the more important botanical institutions in the world The general scope of the New York Botanical Garden has already been described by the writer in a previous number of this magazine January 1897 The greater part of its actual construction and organization has taken place in the last three years and it has now entered upon the discharge of its chief functions Illustration MAP OF THE GARDEN The Garden comprises two hundred and fifty acres of land in Bronx Park in the City of New York which was set aside for that purpose by the Department of Public Parks in 1895 A fireproof museum building of stone brick and terra cotta 308 by 110 feet has been erected for the Garden by the city in the western part of the grounds near the Bedford Park Station of the New York Central Railroad The building has a basement floor and three stories with a total floor space of nearly two acres and a window area equal to half that of the floor area The basement contains a lecture theater capable of seating,macdougal.txt,valid,0,
macdougal_440,seven hundred people two large exhibition halls preparation rooms constant temperature laboratory offices and storerooms The first floor is devoted to a collection of economic plants and the temporary installation of useful products in the way of foods drugs timbers woods fibers gums waxes resins oils sugars starches poisons utensils etc gives hints as to the great diversity of uses that may be made of vegetable products together with an illustration of their method of preparation and their derivation The second floor is given over to an exhibit of types of all of the more important families and tribes of plants from the simplest and most minute to the highest and most complex Specimens models fruits seeds drawings and photographs are used to bring the principal facts clearly before the observer A set of swinging frames running parallel to the cases containing the types of the flora of the world are used to display specimens of the plants found within a hundred miles of New York City A number of special microscopes have been constructed for the purpose of forming a perfect exhibit which will enable the visitor to see some of the more salient features in the minute structure of some of the plants in the cases Illustration THE MUSEUM The third floor contains the library herbarium and laboratories,macdougal.txt,valid,0,
macdougal_660,The library occupies a stack room extending to the rear of the middle of the building two small storerooms and a large circular reading room under the illuminated dome Here are assembled the botanical books of Columbia University as well as those accumulated by the Garden now numbering more than eight thousand volumes with no reckoning of unbound separates and pamphlets The collection of botanical periodicals is nearly complete and the library is especially rich in literature concerning the mosses ferns and the flora of North and South America The main herbarium occupies a room in the east wing eighty five by forty seven feet and connected with it are storerooms and offices adequate to its administration Windows on all sides of the main room and skylights give ample illumination The number of mounted specimens on the shelves is not less than three quarters of a million including the herbarium of Columbia University which is deposited here in accordance with the agreement between the two institutions The collection is especially rich in fungi embracing the collections of Ellis and other eminent mycologists A large amount of material of great historic value in connection with the work of Dr John Torrey and the earlier botanical development of America is included Accessions are being made to the herbarium at the rate of,macdougal.txt,valid,0,
macdougal_880,fifty to a hundred thousand specimens annually Illustration IN THE FOREST The laboratories consist of a series of rooms facing northward and westward with special facilities for taxonomic embryological and morphological investigations Physiological and photographic darkrooms the experiment room for living plants and chemical laboratories offer especially ample opportunities for the record and development of practically all phases of plant physiology The laboratories library and herbarium are open to the graduate students from Columbia University in addition to those from other institutions of learning who may register directly at the Garden The latter in return have the privileges of students at Columbia University A weekly convention of all of the workers in botany in New York City is held in the museum at which the results of recent researches are given or an address is made by an invited speaker from out of the city The area of the Garden presents a very irregular topography comprising as it does a half mile of the valley of the Bronx River low marshes and swamps artificial lakes open glades with heavy peaty soil upland plains with gravelly sandy soil granite ridges and about seventy acres of natural forest About forty acres of this forest consist of a dense grove of hemlocks which has never been seriously disturbed by the hand of man,macdougal.txt,valid,0,
macdougal_1100,It is truly remarkable that the City of New York should include within its boundaries a primitive forest of this size and this invaluable feature is to be preserved forever by a special contract between the Garden and the Department of Public Parks Since a hemlock forest is a climactic formation and is not replaced by any other growth unless cut down it may be expected to endure through the present geological epoch barring the accidents of flood storm and fire The great diversity of conditions offered by the natural features of the Garden gives it a very rich population of indigenous plants A census of the ferns and seed plants at the time the tract was converted to its present purpose showed nearly a thousand species Illustration THE NORTH MEADOWS The entire area has been handled most sympathetically by those in charge of the architectural features of the Garden The buildings were erected in the more open western part of the grounds which offered the least valuable landscape features and the surface around them has been improved by plantings The natural beauties of the tract have been most zealously guarded from disturbances of all kinds The attractive panoramas of wild woodland and stream offered to the artist and lover of nature have been left absolutely untouched but made more,macdougal.txt,valid,0,
macdougal_1320,valuable by increased ease and safety of access A number of special biological groups of plants have been established in suitable places in various parts of the Garden The trees are in the arboretum east of the Bronx on the side and summit of a long ridge unassorted and reserve material of all kinds is kept in the nurseries on the eastern slope of the same ridge the salicetum is established on the border of the marsh in the northern end of the Garden giving the willows and poplars the conditions under which they grow best The fruticetum occupies an adjoining upland plain underlaid with gravel to a depth of twenty feet affording space for the cultivation of a large number of shrubs while the conifers are located on slopes to the westward of the hemlock forest The viticetum is along the western edge of the forest and the trellises of logs and timbers extending for a length of six hundred feet give suitable support to the vines The herbaceous plantation occupies an open glade to the westward of the forest and lies between two granite ridges It is traversed through the middle by a small stream widened at places into lagoons for aquatic forms About twenty two hundred species are now in cultivation in this plantation The wide border,macdougal.txt,valid,0,
macdougal_1540,plantations which are established along the boundaries also offer opportunities for the growth of a great variety of trees herbs and shrubs Illustration THE WATERFALL The horticultural houses also erected by the City for the Garden are located in the western part of the grounds at some distance to the south of and facing the museum A palm house with a total height of dome of ninety feet is the central feature from which lower ranges extend on either side making a total length of front of five hundred and twelve feet The horticultural houses as well as the museum are heated by steam furnished by a power house beside the railroad on the extreme edge of the Garden The collections of living plants in the plantations are arranged in the same system as the synoptic collection in the museum Every plantation contains species of similar habit and the horticultural houses are used for the cultivation of forms which may not endure the outdoor climate of this locality Not only are the plants from warmer zones grown under glass but when it is desired to develop native species out of their season they may be forced and brought to full development and bloom in the winter Illustration IN THE HERBACEOUS PLANTATION The construction of driveways and paths is being prosecuted,macdougal.txt,valid,0,
macdougal_1760,by the Park Department with all available funds at their commands Public appreciation of the natural beauties of the Garden and of the phases of botany illustrated by its collections has been most gratifying as shown by the great and constantly increasing number of visitors The series of popular lectures given in the museum on Saturday afternoons have been well attended The Journal of the Garden which serves as a means of communication with its members brings to the notice of its readers interesting facts in botany horticulture and forestry and records a constantly swelling list of gifts of books specimens and plants The library herbarium and laboratories have been open for only a few months yet twenty two students have taken advantage of the facilities thus afforded during the collegiate year now closing Investigations of importance have been carried forward by these students by members of the staff and by the members of the staff of Columbia University The results of some of these investigations have been published in the Bulletin of the Garden which also contains the official reports of the organization Papers written by members of the staff or students are reprinted from the periodicals in which they appear as contributions while a fourth series of Memoirs has been found necessary for the presentation of papers of,macdougal.txt,valid,0,
jacoby_0,by the aid of Newton’s law of gravitation But they proved just as conclusively that these planetary orbits as they are called could not maintain indefinitely the same shapes or positions Slow indeed might be the changes they were destined to undergo slow but sure with that sureness belonging to celestial science alone And so men asked Has this magnificent solar system been built upon a scale so grand been put in operation subject to a law sublime in its very simplicity only to change and change until at length it shall lose every semblance of its former self and end perhaps in chaos or extinction Laplace was able to answer confidently No Nor was his answer couched in the enthusiastic language of unbalanced theorists who work by the aid of imagination alone Based upon the irrefragable logic of correct mathematical reasoning and clad in the sober garb of mathematical formulæ his results carried conviction to men of science the world over So was it demonstrated that changes in our solar system are surely at work and shall continue for nearly countless ages yet just as surely will they be reversed at last and the system will tend to return again to its original form and condition The objection that the Newtonian law meant ultimate dissolution of the world was,jacoby.txt,test,0,
jacoby_220,thus destroyed by Laplace From that day forward the law of gravitation has been accepted as holding sway over all phenomena visible within our planetary world The intricacies of our own solar system being thus illumined the restless activity of the human intellect was stimulated to search beyond for new problems and new mysteries Even more fascinating than the movements of our sun and planets are all those questions that relate to the clustered stellar congeries hanging suspended within the deep blue vault of night Does the same law of gravitation cast its magic spell over that hazy cloud of Pleiads binding them like ourselves with bonds indissoluble Who shall answer yes or no We can only say that astronomers have as yet but stepped upon the threshold of the universe and fixed the telescope’s great eye upon that which is within Let us then begin by reminding the reader what is meant by that Newtonian law of gravitation It appears all things possess the remarkable property of attracting or pulling each other Newton declared that all substances solid liquid or even gaseous from the massive cliff of rock down to the invisible air all matter can no more help pulling than it can help existing His law further formulates certain conditions governing the manner in which this gravitational attraction,jacoby.txt,test,0,
jacoby_440,is exerted but these are mere matters of detail interest centers about the mysterious fact of attraction itself How can one thing pull another with no connecting link through which the pull can act Just here we touch the point that has never yet been explained Nature withholds from science her ultimate secrets They that have pondered longest that have descended farthest of all men into the clear well of knowledge have done so but to sound the depths beyond never touching bottom This inability of ours to give a good physical explanation of gravitation has led numerous paradoxers to doubt or even deny that there is any such thing But fortunately we have a simple laboratory experiment that helps us Unexplained it may ever remain but that there can be attraction between physical objects connected by no visible link is proved by the behavior of an ordinary magnet Place a small piece of steel or iron near a magnetized bar and it will at once be so strongly attracted that it will actually fly to the magnet Any one who has seen this simple experiment can never again deny the possibility at least of the law of attraction as stated by Newton Its possibility once admitted the fact that it can predict the motions of all the planets even,jacoby.txt,test,0,
jacoby_660,shown to the minutest details transforms the possibility of its birth into a certainty as strong as any human certainty can ever be But this demonstration of Newton’s law is limited strictly to the solar system itself We may indeed reason by analogy and take for granted that a law which holds within our immediate neighborhood is extremely likely to be true also of the entire visible universe But men of science are loath to reason thus and hence the fascination of researches in cosmic astronomy Analogy points out the path The astronomer is not slow to follow but he seeks ever to establish upon incontrovertible evidence those truths which at first only his daring imagination had led him to half suspect If we are to extend the law of gravitation to the utmost we must be careful to consider the law itself in its most complete form A heavenly body like the sun is often said to govern the motions of its family of planets but such a statement is not strictly accurate The governing body is no despot tis an abject slave of law and order as much as the tiniest of attendant planets The action of gravitation is mutual and no cosmic body can attract another without being itself in turn subject to that other’s gravitational action,jacoby.txt,test,0,
jacoby_880,If there were in our solar system but two bodies sun and planet we should find each one pursuing a path in space under the influence of the other’s attraction These two paths or orbits would be oval and if the sun and planet were equally massive the orbits would be exactly alike both in shape and size But if the sun were far larger than the planet the orbits would still be similar in form but the one traversed by the larger body would be small For it is not reasonable to expect a little planet to keep the big sun moving with a velocity as great as that derived by itself from the attraction of the larger orb Whenever the preponderance of the larger body is extremely great its orbit will be correspondingly insignificant in size This is in fact the case with our own sun So massive is it in comparison with the planets that the orbit is too small to reveal its actual existence without the aid of our most refined instruments The path traced out by the sun’s center would not fill a space as large as the sun’s own bulk Nevertheless true orbital motion is there So we may conclude that as a necessary consequence of the law of gravitation every object within the,jacoby.txt,test,0,
jacoby_1100,solar system is in motion To say that planets revolve about the sun is to neglect as unimportant the small orbit of the sun itself This may be sufficiently accurate for ordinary purposes but it is unquestionably necessary to neglect no factor however small if we propose to extend our reasoning to a consideration of the stellar universe For we shall then have to deal with systems in which the planets are of a size comparable with the sun and in such systems all the orbits will also be of comparatively equal importance Mathematical analysis has derived another fact from discussion of the law of gravitation which perhaps transcends in simple grandeur everything we have as yet mentioned It matters not how great may be the number of massive orbs threading their countless interlacing curved paths in space there yet must be in every cosmic system one single point immovable This point is called the Center of Gravity If it should so happen that in the beginning of things some particle of matter were situated at this center then would that atom ever remain unmoved and imperturbable throughout all the successive vicissitudes of cosmic evolution It is doubtful whether the mind of man can form a conception of anything grander than such an immovable atom within the mysterious intricacies of,jacoby.txt,test,0,
jacoby_1320,cosmic motion But in general we can not suppose that the centers of gravity in the various stellar systems are really occupied by actual physical bodies The center may be a mere mathematical point in space situated among the several bodies composing the system but nevertheless endowed with the same remarkable property of relative immobility Having thus defined the center of gravity in its relation to the constituent parts of any cosmic system we can pass easily to its characteristic properties in connection with the inter relation of stellar systems with one another It can be proved mathematically that our solar system will pull upon distant stars just as though the sun and all the planets were concentrated into one vast sphere having its center in the center of gravity of the whole It is this property of the center of gravity which makes it preëminently important in cosmic researches For while we know that center to be at rest relatively to all the planets in the system it may nevertheless in its quality as a sort of concentrated essence of them all be moving swiftly through space under the pull of distant stars In that case the attendant bodies will go with it but they will pursue their evolutions within the system all unconscious that the center of gravity,jacoby.txt,test,0,
jacoby_1540,is carrying them on a far wider circuit What is the nature of that circuit This question has been for many years the subject of earnest study by the clearest minds among astronomers The greatest difficulty in the way is the comparatively brief period during which men have been able to make astronomical observations of precision Space and time are two conceptions that transcend the powers of definition possessed by any man But we can at least form a notion of how vast is the extent of time if we remember that the period covered by man’s written records is registered but as a single moment upon the great revolving dial of heaven’s dome One hundred and fifty years have elapsed since James Bradley built the foundations of sidereal astronomy upon his masterly series of star observations at the Royal Observatory of Greenwich in England Yet so slowly do the movements of the stars unroll themselves upon the firmament that even to this day no one of them has been seen by men to trace out more than an infinitesimal fraction of its destined path through the voids of space Travelers upon a railroad can not tell at any given moment whether they are moving in a straight line or whether the train is turning upon some curve of huge,jacoby.txt,test,0,
jacoby_1760,size The St Gothard railway has several so called corkscrew tunnels within which the rails make a complete turn in a spiral the train finally emerging from the tunnel at a point almost vertically over the entrance In this way the train is lifted to a higher level Passengers are wont to amuse themselves while in these tunnels by watching the needle of an ordinary pocket compass This needle of course always points to the north and as the train turns upon its curve the needle will make a complete revolution But the passenger could not know without the compass that the train was not moving in a perfectly straight line Just so we passengers on the earth are unaware of the kind of path we are traversing until like the compass the astronomer’s instruments shall reveal to us the truth But as we have seen astronomical observations of precision have not as yet extended through a period of time corresponding to the few minutes during which the St Gothard traveler watches the compass We are still in the dark and do not know as yet whether mankind shall last long enough upon the earth to see the compass needle make its revolution We are compelled to believe that the motion in space of our sun is progressing upon a,jacoby.txt,test,0,
jacoby_1980,curved path but so far as precise observations allow us to speak we can but say that we have as yet moved through an infinitesimal element only of that mighty curve However we know the point upon the sky towards which this tiny element of our path is directed and we have an approximate knowledge of the speed at which we move More than a century ago Sir William Herschel was able to fix roughly what we call the Apex of the sun’s way in space or the point among the stars towards which that way is for the moment directed We say for the moment but we mean that moment of which Bradley saw the beginning in 1750 and upon whose end no man of those now living shall ever look Herschel found that a comparison of old stellar observations seemed to indicate that the stars in a certain part of the sky were opening out as it were and that the constellations in the opposite part of the heavens seemed to be drawing in or becoming smaller There can be but one reasonable explanation of this We must be moving towards that part of the sky where the stars are separating Just so a man watching a regiment of soldiers approaching will see at first only a confused,jacoby.txt,test,0,
jacoby_2200,body of men But as they come nearer the individual soldiers will seem to separate until at length each one is seen distinct from all the others Herschel fixed the position of the apex at a point in the constellation Hercules The most recent investigations of Newcomb published only a few months ago have on the whole verified Herschel’s conclusions With the intuitive power of rare genius Herschel had been able to sift truth out of error The observational data at his disposal would now be called rude but they disclosed to the scrutiny of his acute understanding the germ of truth that was in them Later investigators have increased the precision of our knowledge until we can now say that the present direction of the solar motion is known within very narrow limits A tiny circle might be drawn on the sky to which an astronomer might point his hand and say Yonder little circle contains the goal towards which the sun and planets are hastening to day Even the speed of this motion has been subjected to measurement and found to be about ten miles per second The objective point and the rate of motion thus stated exact science holds her peace Here genuine knowledge stops and we can proceed further only by the aid of that imagination,jacoby.txt,test,0,
jacoby_2420,which men of science need to curb at every moment But let no one think that the sun will ever reach the so called apex To do so would mean cosmic motion upon a straight line while every consideration of celestial mechanics points to motion upon a curve When shall we turn sufficiently upon that curve to detect its bending Tis a problem we must leave as a rich heritage to later generations that are to follow us The visionary theorist’s notion of a great central sun controlling our own sun’s way in space must be dismissed as far too daring But for such a central sun we may substitute a central center of gravity belonging to a great system of which our sun is but an insignificant member Then we reach a conception that has lost nothing in the grandeur of its simplicity and is yet in accord with the probabilities of sober mechanical science We cease to be a lonely world and stretch out the bonds of a common relationship to yonder stars within the firmament A BIOGRAPHICAL SKETCH OF AN INFANT H,jacoby.txt,test,0,
darwin_0,to look over a diary which I kept thirty seven years ago with respect to one of my own infants I had excellent opportunities for close observation and wrote down at once whatever was observed My chief object was expression and my notes were used in my book on this subject but as I attended to some other points my observations may possibly possess some little interest in comparison with those by M Taine and others which hereafter no doubt will be made I feel sure from what I have seen with my own infants that the period of development of the several faculties will be found to differ considerably in different infants During the first seven days various reflex actions namely sneezing hickuping yawning stretching and of course sucking and screaming were well performed by my infant On the seventh day I touched the naked sole of his foot with a bit of paper and he jerked it away curling at the same time his toes like a much older child when tickled The perfection of these reflex movements shows that the extreme imperfection of the voluntary ones is not due to the state of the muscles or of the co ordinating centers but to that of the seat of the will At this time though so early it,darwin.txt,test,0,
darwin_220,seemed clear to me that a warm soft hand applied to his face excited a wish to suck This must be considered as a reflex or an instinctive action for it is impossible to believe that experience and association with the touch of his mother’s breast could so soon have come into play During the first fortnight he often started on hearing any sudden sound and blinked his eyes The same fact was observed with some of my other infants within the first fortnight Once when he was 66 days old I happened to sneeze and he started violently frowned looked frightened and cried rather badly for an hour afterwards he was in a state which would be called nervous in an older person for every slight noise made him start A few days before this same date he first started at an object suddenly seen but for a long time afterwards sounds made him start and wink his eyes much more frequently than did sight thus when 114 days old I shook a pasteboard box with comfits in it near his face and he started whilst the same box when empty or any other object shaken as near or much nearer to his face produced no effect We may infer from these several facts that the winking of the,darwin.txt,test,0,
darwin_440,eyes which manifestly serves to protect them had not been acquired through experience Although so sensitive to sound in a general way he was not able even when 124 days old easily to recognize whence a sound proceeded so as to direct his eyes to the source With respect to vision his eyes were fixed on a candle as early as the 9th day and up to the 45th day nothing else seemed thus to fix them but on the 49th day his attention was attracted by a bright colored tassel as was shown by his eyes becoming fixed and the movements of his arms ceasing It was surprising how slowly he acquired the power of following with his eyes an object if swinging at all rapidly for he could not do this well when seven and a half months old At the age of 32 days he perceived his mother’s bosom when three or four inches from it as was shown by the protrusion of his lips and his eyes becoming fixed but I much doubt whether this had any connection with vision he certainly had not touched the bosom Whether he was guided through smell or the sensation of warmth or through association with the position in which he was held I do not at all know The,darwin.txt,test,0,
darwin_660,movements of his limbs and body were for a long time vague and purposeless and usually performed in a jerking manner but there was one exception to this rule namely that from a very early period certainly long before he was 40 days old he could move his hands to his own mouth When 77 days old he took the sucking bottle with which he was partly fed in his right hand whether he was held on the left or right arm of his nurse and he would not take it in his left hand until a week later although I tried to make him do so so that the right hand was a week in advance of the left Yet this infant afterwards proved to be left handed the tendency being no doubt inherited his grandfather mother and a brother having been or being left handed When between 80 and 90 days old he drew all sorts of objects into his mouth and in two or three weeks time could do this with some skill but he often first touched his nose with the object and then dragged it down into his mouth After grasping my finger and drawing it to his mouth his own hand prevented him from sucking it but on the 114th day after acting in,darwin.txt,test,0,
darwin_880,this manner he slipped his own hand down so that he could get the end of my finger into his mouth This action was repeated several times and evidently was not a chance but a rational one The intentional movements of the hands and arms were thus much in advance of those of the body and legs though the purposeless movements of the latter were from a very early period usually alternate as in the act of walking When four months old he often looked intently at his own hands and other objects close to him and in doing so the eyes were turned much inwards so that he often squinted frightfully In a fortnight after this time i e 132 days old I observed that if an object was brought as near to his face as his own hands were he tried to seize it but often failed and he did not try to do so in regard to more distant objects I think there can be little doubt that the convergence of his eyes gave him the clue and excited him to move his arms Although this infant thus began to use his hands at an early period he showed no special aptitude in this respect for when he was two years and four months old he held,darwin.txt,test,0,
darwin_1100,pencils pens and other objects far less neatly and efficiently than did his sister who was then only fourteen months old and who showed great inherent aptitude in handling anything ANGER It was difficult to decide at how early an age anger was felt on his eighth day he frowned and wrinkled the skin round his eyes before a crying fit but this may have been due to pain or distress and not to anger When about ten weeks old he was given some rather cold milk and he kept a slight frown on his forehead all the time that he was sucking so that he looked like a grown up person made cross from being compelled to do something which he did not like When nearly four months old and perhaps much earlier there could be no doubt from the manner in which the blood gushed into his whole face and scalp that he easily got into a violent passion A small cause sufficed thus when a little over seven months old he screamed with rage because a lemon slipped away and he could not seize it with his hands When eleven months old if a wrong plaything was given him he would push it away and beat it I presume that the beating was an instinctive sign of,darwin.txt,test,0,
darwin_1320,anger like the snapping of the jaws by a young crocodile just out of the egg and not that he imagined he could hurt the plaything When two years and three months old he became a great adept at throwing books or sticks etc at any one who offended him and so it was with some of my other sons On the other hand I could never see a trace of such aptitude in my infant daughters and this makes me think that a tendency to throw objects is inherited by boys FEAR This feeling probably is one of the earliest which is experienced by infants as shown by their starting at any sudden sound when only a few weeks old followed by crying Before the present one was four and a half months old I had been accustomed to make close to him many strange and loud noises which were all taken as excellent jokes but at this period I one day made a loud snoring noise which I had never done before he instantly looked grave and then burst out crying Two or three days afterwards I made through forgetfulness the same noise with the same result About the same time viz on the 137th day I approached with my back towards him and then stood motionless he,darwin.txt,test,0,
darwin_1540,looked very grave and much surprised and would soon have cried had I not turned round then his face instantly relaxed into a smile It is well known how intensely older children suffer from vague and undefined fears as from the dark or in passing an obscure corner in a large hall etc I may give as an instance that I took the child in question when two and one fourth years old to the Zoölogical Gardens and he enjoyed looking at all the animals which were like those that he knew such as deer antelope etc and all the birds even the ostriches but was much alarmed at the various larger animals in cages He often said afterwards that he wished to go again but not to see beasts in houses and we could in no manner account for this fear May we not suspect that the vague but very real fears of children which are quite independent of experience are the inherited effects of real dangers and abject superstitions during ancient savage times It is quite conformable with what we know of the transmission of formerly well developed characters that they should appear at an early period of life and afterwards disappear PLEASURABLE SENSATIONS It may be presumed that infants feel pleasure whilst sucking and the expression of,darwin.txt,test,0,
darwin_1760,their swimming eyes seem to show that this is the case This infant smiled when 45 days a second infant when 46 days old and these were true smiles indicative of pleasure for their eyes brightened and eyelids slightly closed The smiles arose chiefly when looking at their mother and were therefore probably of mental origin but this infant often smiled then and for some time afterwards from some inward pleasurable feeling for nothing was happening which could have in any way excited or amused him When 110 days old he was exceedingly amused by a pinafore being thrown over his face and then suddenly withdrawn and so he was when I suddenly uncovered my own face and approached his He then uttered a little noise which was an incipient laugh Here surprise was the chief cause of the amusement as is the case to a large extent with the wit of grown up persons I believe that for three or four weeks before the time when he was amused by a face being suddenly uncovered he received a little pinch on his nose and cheeks as a good joke I was at first surprised at humor being appreciated by an infant only a little above three months old but we should remember how very early puppies and kittens begin,darwin.txt,test,0,
darwin_1980,to play When four months old he showed in an unmistakable manner that he liked to hear the pianoforte played so that here apparently was the earliest sign of an æsthetic feeling unless the attraction of bright colors which was exhibited much earlier may be so considered AFFECTION This probably arose very early in life if we may judge by his smiling at those who had charge of him when under two months old though I had no distinct evidence of his distinguishing and recognizing any one until he was nearly four months old When nearly five months old he plainly showed his wish to go to his nurse But he did not spontaneously exhibit affection by overt acts until a little above a year old namely by kissing several times his nurse who had been absent for a short time With respect to the allied feeling of sympathy this was clearly shown at six months and eleven days by his melancholy face with the corners of his mouth well depressed when his nurse pretended to cry Jealousy was plainly exhibited when I fondled a large doll and when I weighed his infant sister he being then fifteen and one half months old Seeing how strong a feeling jealousy is in dogs it would probably be exhibited by infants at,darwin.txt,test,0,
darwin_2200,an earlier age than that just specified if they were tried in a fitting manner _Association of Ideas Reason Etc _ The first action which exhibited as far as I observed a kind of practical reasoning has already been noticed namely the slipping his hand down my finger so as to get the end of it into his mouth and this happened on the 114th day When four and a half months old he repeatedly smiled at my image and his own in a mirror and no doubt mistook them for real objects but he showed sense in being evidently surprised at my voice coming from behind him Like all infants he much enjoyed thus looking at himself and in less than two months perfectly understood that it was an image for if I made quite silently any old grimace he would suddenly turn round to look at me He was however puzzled at the age of seven months when being out of doors he saw me on the inside of a large plate glass window and seemed in doubt whether or not it was an image Another of my infants a little girl when exactly a year old was not nearly so acute and seemed perplexed at the image of a person in a mirror approaching her from behind,darwin.txt,test,0,
darwin_2420,The higher apes which I tried with a small looking glass behaved differently they placed their hands behind the glass and in doing so showed their sense but far from taking pleasure in looking at themselves they got angry and would look no more When five months old associated ideas arising independently of any instruction became fixed in his mind thus as soon as his hat and cloak were put on he was very cross if he was not immediately taken out of doors When exactly seven months old he made the great step of associating his nurse with her name so that if I called it out he would look round for her Another infant used to amuse himself by shaking his head laterally we praised and imitated him saying Shake your head and when he was seven months old he would sometimes do so on being told without any other guide During the next four months the former infant associated many things and actions with words thus when asked for a kiss he would protrude his lips and keep still would shake his head and say in a scolding voice Ah to the coal box or a little spilt water etc which he had been taught to consider as dirty I may add that when a few days,darwin.txt,test,0,
