original_id,prompt_id,source,generation_model,ai,chunk_id,text,words
48,24,Smithsonian Magazine,gpt-4o,1,1,"is immense and temperatures are near freezing. Dr. Carter describes the moment they first spotted the spookfish. ""It was a surreal experience. We were all glued to the screens, watching this ghostly figure glide through the water. Its movements were graceful, almost otherworldly,"" she recalls. ""We knew immediately that we were witnessing something special."" The Australasian narrow-nosed spookfish is characterized by its unique morphology. Its narrow, pointed snout is believed to be an adaptation for detecting prey in the dark, murky waters of the deep sea. ""The elongated snout likely houses specialized sensory organs that help the spookfish locate food,"" explains Dr. Mark Johnson, a marine ecologist at the University of Sydney. ""This adaptation is crucial for survival in an environment where visibility is limited."" Despite their name, ghost sharks are not true sharks. They belong to a separate subclass known as Holocephali, which diverged from sharks around 400 million years ago. This ancient lineage is part of what makes ghost sharks so fascinating to scientists. ""Studying ghost sharks can provide insights into the evolutionary history of cartilaginous fish,"" says Dr. Johnson. ""They are living fossils, offering a glimpse into the past."" The discovery of the Australasian narrow-nosed spookfish also raises important questions about conservation. Deep-sea ecosystems are increasingly threatened by human activities such as deep-sea mining and bottom trawling. These practices can have devastating impacts on fragile habitats and the species that inhabit them. ""Protecting these environments is crucial,"" emphasizes Dr. Carter. ""We need to ensure that future generations can continue to discover and learn from the incredible diversity",260
54,24,Discover,paraphrased_gpt-4o,1,0,"In the pursuit of improved health, the solution could be as straightforward as incorporating more colorful foods into your meals. The bright colors of fruits and vegetables are not only attractive to the eye; they also signal the presence of phytochemicals, natural substances that can greatly boost your health. These compounds play a vital role in a balanced diet, enhancing immunity and combating diseases. <br/><br/> Phytochemicals are naturally occurring substances in plants that offer protective benefits or help prevent diseases. While not essential nutrients like vitamins and minerals, they can significantly influence health. Rachel E. Scherr, a nutrition specialist, describes phytochemicals as nature's method of equipping us with a protective mechanism. They collaborate with other nutrients to enhance health and ward off illnesses. <br/><br/> The idea of ""eating the rainbow"" is an easy and efficient way to make sure you're consuming a variety of these health-promoting compounds. Every hue found in fruits and vegetables signifies distinct phytochemicals, each offering specific health advantages. For example, the red color in tomatoes and watermelon is due to lycopene, a potent antioxidant associated with a lower risk of some types of cancer. Fruits and vegetables that are orange and yellow, such as carrots and sweet potatoes, are high in beta-carotene, which aids in maintaining eye health and strengthening the immune system. <br/><br/> Leafy greens like spinach and broccoli are rich in lutein and zeaxanthin, compounds that support eye health and might lower the risk of long-term illnesses. Foods that are blue and purple, such as blueberries and eggplants, are rich in anthocyanins, which have",260
54,24,Discover,paraphrased_gpt-4o,1,1,"been demonstrated to enhance heart health and brain function. White and brown foods, like garlic and mushrooms, are rich in allicin and other substances that possess anti-inflammatory and immune-enhancing qualities. <br/><br/> ""Scherr explains that eating a diverse array of colors provides you with a broad spectrum of phytochemicals and helps maintain a balanced intake of vital nutrients."" ""Having a variety of these foods is crucial for sustaining good health and avoiding nutrient shortages."" <br/><br/> Studies indicate that consuming a diet abundant in fruits and vegetables is linked to a reduced risk of chronic illnesses, such as heart disease, diabetes, and some types of cancer. These protective benefits are largely attributed to the role of phytochemicals. They function as antioxidants by neutralizing damaging free radicals in the body and possess anti-inflammatory effects that can lower the risk of chronic inflammation, which is a known factor in many diseases. <br/><br/> Additionally, phytochemicals can boost the immune system, improving its ability to combat infections. They can also affect hormonal balance and mend DNA damage, enhancing their ability to fight diseases. <br/><br/> Adding an assortment of colorful fruits and vegetables to your meals can be simple. Small adjustments, such as incorporating berries into your morning meal, munching on carrot sticks, or having a side salad with your dinner, can have a substantial impact. ""Scherr suggests that the essential step is to turn it into a routine."" ""Begin by introducing one or two new colors to your dishes each week and slowly expand the range."" <br/><br/> Experts concur that obtaining phytochemicals from whole foods is",260
23,24,Smithsonian Magazine,claude,1,0,"The Statue of Liberty may be America's most recognizable symbol today, but long before the copper colossus took her place in New York Harbor, another female figure embodied the nation's values and aspirations: Lady Columbia. This largely forgotten allegory of American liberty and progress dominated the country's visual culture for nearly a century, representing both the ideals and contradictions of the young republic.<br><br>""Columbia was essentially America's first brand,"" explains Catherine Allgor, president of the Massachusetts Historical Society. ""She emerged as a powerful symbol during the Revolutionary period when the colonies were trying to forge a distinct identity separate from British iconography.""<br><br>The figure's name derives from Christopher Columbus, though her visual representation drew heavily from classical antiquity. Typically depicted as a woman in flowing classical robes wearing a Phrygian cap—an ancient symbol of liberty—Columbia combined European artistic traditions with uniquely American elements.<br><br>""What's fascinating about Columbia is how quickly she caught on in popular culture,"" says historian Kathleen Bartoloni-Tuazon, author of ""For Fear of an Elective King: George Washington and the Presidential Title Controversy of 1789."" ""By the late 1700s, she appeared everywhere from political cartoons to patriotic songs, serving as a female personification of the new nation.""<br><br>One of Columbia's earliest and most influential appearances came in Phillis Wheatley's 1776 poem ""To His Excellency George Washington,"" where the African American poet portrayed Columbia as a goddess of freedom guiding the revolutionary cause. This literary debut helped cement the figure's association with liberty and progress.<br><br>During the early republic, Columbia's image evolved to reflect changing national aspirations. ""She began as a revolutionary symbol but",260
23,24,Smithsonian Magazine,claude,1,1,"transformed into an emblem of manifest destiny and territorial expansion,"" notes James Lundberg, professor of history at Notre Dame University. ""By the mid-19th century, Columbia was often shown leading settlers westward or bringing civilization to frontier regions.""<br><br>This evolution is perhaps best captured in John Gast's famous 1872 painting ""American Progress,"" which shows Columbia floating westward, stringing telegraph wire while bearing a schoolbook—symbols of technological and cultural advancement. Native Americans and buffalo retreat before her advance, revealing the darker implications of American expansion.<br><br>""Columbia embodied both the noble ideals and troubling contradictions of 19th-century America,"" explains Jennifer Morgan, professor of history at New York University. ""She represented freedom and progress, but also cultural imperialism and manifest destiny. Her image was used to justify everything from westward expansion to the civilizing mission.""<br><br>The figure's popularity extended far beyond fine art. Columbia appeared on coins, medals, and official seals. She gave her name to the nation's capital district, countless American towns and cities, and even the space shuttle. The Columbia Pictures lady with her torch remains one of her few surviving incarnations in popular culture.<br><br>""Columbia was everywhere in 19th-century America,"" says Michael O'Malley, professor of history at George Mason University. ""She appeared on sheet music covers, patriotic posters, and political cartoons. She was the female face of the nation before Uncle Sam emerged as a masculine counterpart.""<br><br>But by the late 19th century, Columbia's prominence began to fade. The 1886 dedication of the Statue of Liberty provided Americans with a new, more concrete symbol of their ideals. Unlike the abstract Columbia, Lady Liberty was a tangible",260
23,24,Smithsonian Magazine,claude,1,2,"monument, one specifically associated with immigration and the American dream.<br><br>""The Statue of Liberty offered something Columbia couldn't—a physical presence,"" explains Edward Berenson, author of ""The Statue of Liberty: A Transatlantic Story."" ""While Columbia remained an artistic concept, Liberty became a real destination, a monument people could visit and touch.""<br><br>The rise of photography and film also contributed to Columbia's decline. As visual culture shifted toward realism, allegorical figures like Columbia began to feel outdated. By the early 20th century, she had largely retreated to official seals and corporate logos.<br><br>Yet Columbia's influence persists in subtle ways. ""Many Americans might not recognize her name, but Columbia's imagery—the classical robes, the liberty cap, the torch of enlightenment—influenced how we visualize concepts of freedom and progress,"" says Allgor. ""These symbols were later incorporated into the Statue of Liberty's design.""<br><br>The story of Columbia offers valuable insights into how nations create and maintain unifying symbols. ""What's remarkable is how effectively this invented figure served as a national mascot for nearly a century,"" notes Bartoloni-Tuazon. ""She helped a young nation visualize its aspirations and values, even if those values sometimes conflicted with reality.""<br><br>Today, as Americans debate national symbols and their meanings, Columbia's history reminds us that such icons are not fixed but evolve with the nation's changing self-image. While Lady Liberty now stands as America's premier female symbol, Columbia's long reign as the nation's first mascot reveals how deeply rooted the desire for unifying national symbols has been throughout American history.<br><br>""Understanding Columbia helps us understand how Americans of the past saw themselves and their nation's mission,"" concludes Morgan.",260
53,24,Smithsonian Magazine,o1-pro,1,0,"An upcoming Sotheby’s auction is making headlines, and not just because of the artwork or the subject it portrays. The featured piece—an abstract portrait of Alan Turing—is made by a robot named Ai-Da. Using a combination of artificial intelligence algorithms, cameras, and robotic arms, Ai-Da has produced what’s believed to be the first artwork created by a humanoid robot ever offered by the prestigious auction house. Experts estimate it may sell for as much as $180,000. “Ai-Da represents a fascinating intersection of art and technology,” says Dr. Lucy Thomson, a digital art historian at the University of Oxford. “The fact that a robot can create something that humans recognize as art challenges our fundamental assumptions about creativity, authenticity, and the role of the artist.” Named in honor of Ada Lovelace, the 19th-century mathematician often considered the first computer programmer, Ai-Da uses advanced AI algorithms to analyze visual input and translate it into brushstrokes. Special cameras scan the subject—or, in this case, existing images of Alan Turing—to form a digital understanding of shapes, contours, and colors. Based on this analysis, the robot’s software determines how to position the robotic arm and which brushstrokes to apply, resulting in an unpredictable yet striking final product. Alan Turing’s legacy looms large over the fields of mathematics, computing, and artificial intelligence. He laid much of the groundwork for modern computer science and helped break the Nazi Enigma code during World War II. Capturing his likeness—albeit in an abstract form—using a robotic system that might not exist without Turing’s pioneering ideas adds a layer of poetic",260
53,24,Smithsonian Magazine,o1-pro,1,1,"significance. The artwork reflects more than just lines and colors; it’s a comment on the relationship between human ingenuity and machine capabilities. Critics and collectors alike are divided on what it means for a robot to create art. Is the robot’s “creativity” genuine, or is it a sophisticated extension of its human programmers? “It’s a philosophical question,” says Dr. Thomson. “The painting wouldn’t exist without humans who built Ai-Da’s hardware, wrote her software, and curated the data fed into her algorithms. Yet the final product is something that emerges from the machine’s own learning process.” Some argue that the very act of selling the painting at Sotheby’s suggests that the art world takes this robotic creation seriously. By placing it alongside artworks by human artists, the auction house is acknowledging the robot’s output as culturally and economically valuable. Whether that value holds over time will depend on evolving attitudes toward AI-generated art. Ai-Da’s Turing portrait may not herald the end of human creativity, but it undeniably marks a new chapter. “As technology advances,” Dr. Thomson notes, “our definition of art and artist will continue to evolve. Ai-Da’s work invites us to consider what it really means to be human in the age of artificial intelligence.” If nothing else, the upcoming sale will be a milestone. Whether the painting fetches $180,000 or more, it will stand as a symbol of how far we’ve come—and how far we may yet go—in blending art and science.",243
53,24,Smithsonian Magazine,humanized_o1-pro,1,0,"A bale of hay might look traditional enough, but on a ranch near Camarillo, California, a few Angus steers have been munching something extra in their daily feed: dried seaweed pellets. The unlikely ingredient isn’t a culinary stunt; it’s part of a serious effort to clean up the beef industry’s image—literally. According to a new study led by researchers at the University of California, Davis, adding small amounts of a certain red seaweed to grazing cattle’s diet cut their methane emissions by nearly 40 percent. For years, scientists have been trying to find ways to reduce livestock-generated methane, a potent greenhouse gas that traps far more heat per unit than carbon dioxide. Although methane doesn’t linger as long in the atmosphere, it packs an outsized punch in the short term, and cattle are notorious for producing it in their rumen as they digest feed. Many proposed fixes have fallen flat, but feeding seaweed—specifically Asparagopsis taxiformis—appears to tamp down certain microbes in a cow’s gut, thus lowering methane belches without harming the animal’s appetite or growth. “These results surprised us because we tested the additive in a realistic grazing setting, not just in feedlots,” says Ermias Kebreab, an animal scientist at UC Davis and one of the study’s authors. “We had good indications from controlled trials, but we didn’t know how well it would work when cattle roamed on pastureland.” Previous experiments in confined environments showed even larger methane reductions, sometimes more than 50 or 60 percent. Grazing conditions present a tougher challenge, since cows wander and forage at will. Yet",260
53,24,Smithsonian Magazine,humanized_o1-pro,1,1,"the new field trial still recorded an impressive drop in emissions—roughly 30 to 40 percent—over several months. To apply the treatment, technicians ground the seaweed into powder and compressed it into pellets that could be easily mixed with molasses and other supplements. The cows didn’t seem to mind the taste. In fact, the animals gained weight at rates similar to their herdmates that didn’t eat seaweed, suggesting no loss of feed efficiency. “We were particularly encouraged that animal health and productivity remained steady,” says Breanna Roque, a ruminant nutrition researcher at UC Davis who helped conduct the feeding trials. “We didn’t want a situation where we fixed one problem but caused another, like reduced growth or lower-quality meat.” Ranchers who followed the study closely say it’s a welcome development, though they remain cautious about scaling it up. Demand for beef is as strong as ever, and producers are under pressure to shrink their environmental footprint. “We’re always told to cut back greenhouse gases, but it’s tough to do without concrete solutions,” says Austin Ramirez, who manages a family-run ranch in the Central Valley. “If seaweed pellets give us a practical tool, that’s worth exploring. Of course, we’ll have to see if the supply chain can handle it and what it costs.” Cost is no small matter. While researchers didn’t release detailed pricing, growing and harvesting enough Asparagopsis on a commercial scale could prove a bottleneck. The red seaweed thrives in warm, tropical waters, and most of the current supply comes from pilot farms experimenting with cultivation. Still, a handful of",260
53,24,Smithsonian Magazine,humanized_o1-pro,1,2,"companies have sprung up recently, betting that ranchers—and, indirectly, consumers—will pay a slight premium for more climate-friendly beef. The environmental benefits could be significant. Methane from livestock is a major contributor to agricultural emissions, and curbing it would help countries meet their climate goals. Although cutting methane alone can’t solve global warming, it can buy time, experts argue. “Reducing livestock methane offers a relatively quick win,” says Frank Mitloehner, an air quality specialist at UC Davis who was not involved in this particular study but has researched greenhouse gases for decades. “If we can cut that emission source even by a modest percentage, the climate math gets a little easier in the near term.” There are questions beyond economics and supply. For instance, how will consumers feel about cows eating seaweed? Surveys suggest that many people wouldn’t mind, as long as it doesn’t alter the flavor or safety of the beef. Preliminary taste tests show no detectable differences, and the FDA has taken a generally positive stance toward such feed additives, though more research might be required before any official green light. That said, the ranching industry can be slow to adopt new methods. Some producers wonder if dried seaweed pellets will be practical in remote pastures or if weather conditions might pose storage challenges. The study’s authors acknowledge these hurdles. “It’s early days,” Roque says. “We’re encouraged by the data, but we know wide adoption means working out logistics and showing ranchers that it’s worth their while.” Additional long-term trials are planned to monitor animal health, productivity, and the",260
49,25,Smithsonian Magazine,gpt-4o,0,0,"In February 1973, Dave Arneson, a history major at the University of Minnesota and part-time security guard, drove with a friend from the Twin Cities to the resort town of Lake Geneva, Wisconsin. They were on a quest to meet Gary Gygax, an insurance underwriter. What brought the three together was a deep devotion to playing strategic tabletop war games. Gygax had co-written a medieval fantasy game inspired by The Lord of the Rings, full of elves and orcs. Together, the trio embarked on a novel approach: Instead of pitting player against player, Arneson suggested having all characters fight their way together through a mystical realm—sometimes as friends, sometimes as foes—under the watchful eye of what Arneson envisioned as a “sadistic referee.” Gone was author J.R.R. Tolkien’s Shire. In its place? The Dungeon. That cold visit in Wisconsin convinced Arneson and Gygax that this nascent game was worth pursuing, so the two quickly established the basic rules for what they decided to call Dungeons & Dragons. The following year, Gygax’s new gaming company, Tactical Studies Rules (later TSR), published the first publicly available rules for D&D, explained in three slim booklets: one on how to make a character, another on monsters and treasure, and a final one of scenarios for adventures. The illustrations were amateurish; the print quality low; the concepts mere sketches of ideas about how to create characters and goals. But over the past 50 years, those first booklets revolutionized tabletop games—and established the imaginative basis for the video games that were about to consume a huge chunk",260
49,25,Smithsonian Magazine,gpt-4o,0,1,"of the entertainment industry. As Dan Rawson, senior vice president of Wizards of the Coast, the company that makes the game today, says: “The nerds emerged from the basement.” The early game was a mess, requiring players to improvise constantly. What really helped develop it was a national network of gamers who collaborated at conventions and communicated via self-published magazines. This network was primed to analyze any new tabletop game, figure out what did and didn’t work—and then spread the word. Compared with war games of the era—which tended to model real-world military conflicts with lots of tokens or pieces, so you could play out a Civil War battle with Gettysburg, for example—D&D offered something immersive and even serene, enchanting gamers in college dorms around the country by allowing groups of players to tour an imaginary space in collective wonder. When a character did come upon a battle, they could level up indefinitely, growing in power session after session, even year after year, attaining higher ranks with more experience points as they moved through the game. D&D thus offers a sort of comforting feedback loop, where improving in the game feels good, so you want to keep gaming, so you can keep improving—and the story never has to end. Both experience points and collective exploration were new. People loved it. Within its first decade, D&D sales soared to more than $16 million a year. But its success also provoked a bitter legal fight between Gygax and Arneson over royalties and credit. During the 1980s, some Parent Teacher Associations and school",260
49,25,Smithsonian Magazine,gpt-4o,0,2,"administrators began to denounce the game, full of occult lore, as un-Christian and even devilish, and many schools banned D&D amid periodic paranoias now known as the “Satanic Panic.” When I was a Boy Scout in Nashville in that era, my Baptist scoutmaster told me I had to choose between playing D&D, which he equated to demon worship, and “leveling up” as a Boy Scout. I never became an Eagle Scout. Today, leveling up is everywhere. It has become the norm among the games for which consumers spend hundreds of billions of dollars every year—not to mention a key strategy by game-makers to keep players glued to the screen in hopes of everlasting advancement. But D&D’s legacy goes far beyond tabletop or video games to include the “gamification” that you encounter every time you gain a new badge or rank with a credit card or hotel loyalty program. As D&D marks its 50th anniversary this year, and amid massive ongoing enthusiasm for fantasy realms, the newest versions of the game have become wildly popular: Between the recent Dungeons & Dragons movie, video games and the tabletop original, the franchise, now owned by Hasbro, claims 54 million fans worldwide. And the game itself is more accessible than ever—not least because of YouTube, where you can watch people playing D&D and learn new gambits. It turns out that what Gygax and Arneson and all their first-generation wizards and clerics created was a vehicle for human imagination—the power to create and inhabit fantasy worlds where the delights and marvels have not dimmed after",260
25,25,Discover,paraphrased_gpt-4o,0,0,"The 2024 Nobel Peace Prize has been awarded to Nihon Hidankyo, the Japan Confederation of A- and H-bomb Sufferers Organizations. Many of these witnesses have spent their lives warning of the dangers of nuclear war – but initially, much of the world didn’t want to hear it. “The fates of those who survived the infernos of Hiroshima and Nagasaki were long concealed and neglected,” the Nobel committee noted in its announcement. Local groups of nuclear survivors created Nihon Hidankyo in 1956 to fight back against this erasure. Around the same time that Nihon Hidankyo was formed, Japan produced another warning: a towering monster who topples Tokyo with blasts of irradiated breath. The 1954 film “Godzilla” launched a franchise that has been warning viewers to take better care of the Earth for the past 70 years. We study popular Japanese media and business ethics and sustainability, but we found a common interest in Godzilla after the 2011 earthquake, tsunami, and meltdown at Japan’s Fukushima Daiichi nuclear plant. In our view, these films convey a vital message about Earth’s creeping environmental catastrophe. Few survivors are left to warn humanity about the effects of nuclear weapons, but Godzilla remains eternal. <b>Into the Atomic Age</b> By 1954, Japan had survived almost a decade of nuclear exposure. In addition to the bombings of Hiroshima and Nagasaki, the Japanese people were affected by a series of U.S. nuclear tests in the Bikini Atoll. When the U.S. tested the world’s first hydrogen bomb in 1954, its devastation reached far outside the expected damage zone. Though it was",260
25,25,Discover,paraphrased_gpt-4o,0,1,"far from the restricted zone, the Lucky Dragon No. 5 Japanese fishing boat and its crew were doused with irradiated ash. All fell ill, and one fisherman died within the year. Their tragedy was widely covered in the Japanese press as it unfolded. This event is echoed in a scene at the beginning of “Godzilla,” in which helpless Japanese boats are destroyed by an invisible force. “Godzilla” is full of deep social debates, complex characters, and cutting-edge special effects for its time. Much of the film involves characters discussing their responsibilities– to each other, to society, and to the environment. This seriousness, like the film itself, was practically buried outside of Japan by an alter ego, 1956’s “Godzilla, King of the Monsters!” American licensors cut the 1954 film apart, removed slow scenes, shot new footage featuring Canadian actor Raymond Burr, spliced it all together, and dubbed their creation in English with an action-oriented script they wrote themselves. This version was what people outside of Japan knew as “Godzilla” until the Japanese film was released internationally for its 50th anniversary in 2004. <b>From Radiation to Pollution</b> While “King of the Monsters!” traveled the world, “Godzilla” spawned dozens of Japanese sequels and spinoffs. Godzilla slowly morphed from a murderous monster into a monstrous defender of humanity in the Japanese films, a transition that was also reflected in the later U.S.-made films. In 1971, a new, younger creative team tried to define Godzilla for a new era with “Godzilla vs. Hedorah.” Director Yoshimitsu Banno joined the movie’s crew while he was promoting a",260
25,25,Discover,paraphrased_gpt-4o,0,2,"recently completed documentary about natural disasters. That experience inspired him to redirect Godzilla from nuclear issues to pollution. World War II was fading from public memory. So was the massive Anpo protests of 1959 and 1960, which had mobilized up to one-third of the Japanese people to oppose the renewal of the U.S.-Japan security treaty. Participants included housewives concerned by the news that fish caught by the Lucky Dragon No. 5 had been sold in Japanese grocery stores. At the same time, pollution was soaring. In 1969, Michiko Ishimure published “Paradise in the Sea of Sorrow: Our Minamata Disease,” a book that’s often viewed as a Japanese counterpart to “Silent Spring,” Rachel Carson’s environmental classic. Ishimure’s poetic descriptions of lives ruined by the Chisso Corp.’s dumping of methyl mercury into the Shiranui Sea awoke many in Japan to their government’s numerous failures to protect the public from industrial pollution. “Godzilla vs. Hedorah” is about Godzilla’s battles against Hedorah, a crash-landed alien that grows to monstrous size by feeding on toxic sludge and other forms of pollution. The film opens with a woman singing jazzily about environmental apocalypse as young people dance with abandon in an underground club. This combination of hopelessness and hedonism continues in an uneven film that includes everything from an extended shot of an oil slick-covered kitten to an animated sequence to Godzilla awkwardly levitating itself with its irradiated breath. After Godzilla defeats Hedorah at the end of the film, it pulls a handful of toxic sludge out of Hedorah’s torso, gazes at the sludge, then turns",260
25,25,Discover,paraphrased_gpt-4o,0,3,"to stare at its human spectators – both those onscreen and the film’s audience. The message is clear: Don’t just lazily sing about imminent doom – shape up and do something. “Godzilla vs. Hedorah” bombed at the box office but became a cult hit over time. Its positioning of Godzilla between Earth and those who would harm it resonates today in two separate Godzilla franchises. One line of movies comes from the original Japanese studio that produced “Godzilla.” The other line is produced by U.S. licensors making eco-blockbusters that merge the environmentalism of “Godzilla” with the spectacle of “King of the Monsters.” <b>A Meltdown of Public Trust</b> The 2011 Fukushima disaster has now become part of the Japanese people’s collective memory. Cleanup and decommissioning of the damaged nuclear plant continues amid controversies around ongoing releases of radioactive water used to cool the plant. Some residents are allowed to visit their homes but can’t move back there while thousands of workers remove topsoil, branches, and other materials to decontaminate these areas. Before Fukushima, Japan derived one-third of its electricity from nuclear power. Public attitudes toward nuclear energy hardened after the disaster, especially as investigations showed that regulators had underestimated risks at the site. Although Japan needs to import about 90% of the energy it uses, today, over 70 percent of the public opposes nuclear power. The first Japanese “Godzilla” film released after the Fukushima disaster, “Shin Godzilla” (2016), reboots the franchise in a contemporary Japan with a new type of Godzilla, in an eerie echo of the damages of and governmental",260
54,25,Smithsonian Magazine,claude,0,0,"Pay a winter visit to Norway’s remote Lofoten Islands, north of the Arctic Circle, and it’s impossible to miss the rows of headless fish carcasses hanging from wooden racks to dry. Follow the snaking two-lane road from village to village and you’ll arrive at the dock of H. Sverdrup AS fish factory in a town called Reine. When I visited, a group of kids with sharp knives and bloody smocks stood huddled together for warmth. School had just ended, and they were waiting for more cod heads to arrive. <br><br>The kids are known as tungeskjaererne, or tongue cutters. It was early March 2020, the middle of fishing season, when Arctic cod known as skrei migrate to the Norwegian coast to spawn. Cod tongue, tender and jellylike, is a local delicacy. “The best meat of the fish,” said Jakob Arctander, a local fish exporter. “It’s got the consistency of filet mignon.” <br><br>For as long as anybody can remember, tungeskjaererne have been responsible for the local cod tongue trade, even as fish factories give up the money they would otherwise get from the tongues by donating the fish heads to children and teenagers. The tradition introduces young people to the fishing industry, and teaching them the value of entrepreneurship and hard work seems to matter more than making an extra kroner or two. “Fishing is the most important thing that we have here,” said Arctander, who sometimes let his 6-year-old son stay up until midnight cutting tongues. “Fisheries will always be our main source of work.” <br><br>The job makes selling Girl Scout",260
54,25,Smithsonian Magazine,claude,0,1,"cookies or running a lemonade stand look like child’s play. Arctander knows tungeskjaererne who have made more than $11,000 in a single season. “I haven’t thought of anything else in the world where kids can make so much money,” he said. <br><br>Sea gulls swarmed overhead as a small fishing boat approached the dock. The haul was brought inside the factory, and the sound of scraping metal signaled that workers had fed the fish into a processor to slice off the heads. The bodies would be salted, frozen or dried as stockfish—unsalted fish that’s hung for months in the open air to dry—and then exported for food. The heads were collected in large bins, to be moved outside for the kids. <br><br>That children as young as 6 go straight from school to the docks, where they spend hours in the numbing cold coated in fish guts, sharp knives in hand, may seem bizarre when viewed from the perspective of today’s developed economies and increasingly virtual workplaces. But the rarefied nature of this work, proudly undertaken by kids who feel a connection to the tradition, is part of what makes the practice so fascinating. The task itself involves spearing the head onto a giant metal spike and then slicing out the tongue. The heads were thrown into a bin, to be strung up and dried for export to Nigeria, where they’re a popular ingredient in traditional soups and stews. The tongues piled up on the spike until they reached the top and were then tossed into a bucket. The kids’ handiwork was",260
54,25,Smithsonian Magazine,claude,0,2,"so quick it was difficult to make out the distinct steps. Heads were grabbed, spiked, sliced, tossed, grabbed, spiked, sliced, tossed, until the large bin was empty and a new batch of cod heads arrived. Despite harsh winds and below-freezing temperatures, a few of the older tongue cutters, who work fast, were sweating. Piles of snow were pink with blood, but they didn’t seem to mind. <br><br>“My parents don’t want me to tell anyone how much money I’m making,” Alice Bendiksen, 14, said. “But it’s a lot.” Her two siblings also cut tongues, as did her parents and grandparents. Alice cut tongues nearly every day, sometimes staying at the factory until 2 a.m. Her earnings went toward new Apple AirPods, for listening to music while cutting, and a new phone—but she was saving up most of her money. Alice and other children use a mobile app called MarineTraffic to see when fishing boats are headed back to the dock. <br><br>At the end of each night, the cutters took their haul home to be washed, weighed and vacuum-packed or block-frozen. Their customers, curiously, tend to be local—generally family, friends and restaurant owners. In the old days, children sold tongues door-to-door. Now many use Facebook Marketplace. “The charm of it is all gone,” said Steve Nilsen with a sigh. His son, Martin, was a tongue cutter in the village of Ballstad. <br><br>The most traditional way to prepare the delicacy is to poach or fry the meat and serve it alongside potatoes and raw shaved carrots. But variations have evolved: served with cod",260
24,25,Smithsonian Magazine,o1-pro,0,0,"A true history of the teddy bear begins in the American wilderness. In November 1902, President Theodore Roosevelt embarked on a hunting trip in Mississippi with one main goal: to bag a black bear. As the tale goes, after Roosevelt had scoured the brush for several days without so much as spotting one, some of his hunting companions corralled an injured old bear and tied it to a willow tree. Here, they said, was Roosevelt’s opportunity to slay one and declare victory. Horrified, the president refused, saying it would be unseemly—unsporting!—for a man of honor to kill this vulnerable creature. He ordered the decrepit bear to be euthanized, and this odd show of mercy quickly became news. Editorial cartoonist Clifford K. Berryman captured the scene in several Washington Post drawings—one showing a thin Roosevelt refusing to kill a bear, another picturing a more realistically stocky Roosevelt near a smaller bear with a wide-eyed, babylike face. To Brooklyn candy store owner Morris Michtom, the cute cub from the cartoons also looked like a marketing opportunity. He asked his wife, Rose, to sew a stuffed version, and that single prototype sold shortly after the couple placed it in the store window. Rose made more, and with demand exceeding what busy fingers could create, the two began factory production in 1903. Michtom called his cushy new companions “Teddy’s bears,” after the president. By late 1906, the name had shifted to “teddy bear.” At about the same time, the Steiff company of Giengen, Germany, was coincidentally creating a bear of its own. In 1903,",260
24,25,Smithsonian Magazine,o1-pro,0,1,"Steiff sold 3,000 of the critters to a New York department store. A year later, Roosevelt, who couldn’t abide the nickname “Teddy” (he had once called it an “outrageous impertinence”), nevertheless deployed his lovable namesake as a mascot in his re-election campaign, prominently displaying a Michtom bear at the White House. That helped propel the animal to further fame: In 1906, one Manhattan store sold more than 60,000, and soon even the German maker Steiff adopted the American “teddy bear” name. Not everyone was enthralled, though. A few social commentators saw teddy bears as ominous: They feared that some girls’ preference for soft animals over humanlike dolls would become all-consuming, replacing the female urge to nurture babies—and eventually lead to childless marriages. In 1907, the Rev. Michael G. Esper of Michigan warned his congregation that “the fad for supplanting the good old dolls of our childhood with the horrible monstrosity known as the teddy bear” would lead to falling birthrates. The issue roiled the country, though most did not share Esper’s paranoia. A few days after Esper’s tirade, Nevada’s Reno Evening Gazette ran a piece with the headline “Teddy Bears Rule Supreme,” in which a local woman rebuts Esper: “The teddy bear is only a fad, and I do not believe that it is at all harmful for children to play with them.” The nation seemed to agree, at a time when a more “tolerant, permissive view of childhood” was emerging, says Gary Cross, a historian at Pennsylvania State University and author of Kids’ Stuff: Toys and the Changing World",260
